unix_ms,rel_timestamp,frame,ipd,event,gaze_target_world_pos_x,gaze_target_world_pos_y,gaze_target_world_pos_z,gaze_target_screen_pos_x,gaze_target_screen_pos_y,gaze_target_screen_pos_z,gaze_direction_x,gaze_direction_y,gaze_direction_z,gaze_target_distance,gaze_target_name,head_target_world_pos_x,head_target_world_pos_y,head_target_world_pos_z,head_target_screen_pos_x,head_target_screen_pos_y,head_target_screen_pos_z,head_direction_x,head_direction_y,head_direction_z,head_position_x,head_position_y,head_position_z,head_target_distance,head_target_name,gaze_head_rel_direction_x,gaze_head_rel_direction_y,gaze_head_rel_direction_z,gaze_head_angle_diff
1767829742122,122.8719,6485,60,Eye Hit,1.79464,1.616691,-1.502082,584.7441,719.5072,0.4253824,0.5868322,0.2129334,0.7812089,0.4480647,ApproachAgent,1.957154,1.695379,-1.551981,751.6163,792.0002,0.5489979,0.7749618,0.3171163,0.5466914,1.531701,1.521283,-1.852114,0.5489979,ApproachAgent,-0.2904779,-0.1196045,0.9493774,18.30877
1767829742148,122.8984,6486,60,Eye Hit,1.797127,1.61751,-1.503928,610.133,722.6072,0.4305488,0.5720012,0.2143539,0.7917494,0.44799,ApproachAgent,1.923738,1.685392,-1.551383,753.5381,792,0.5175392,0.7397742,0.3167109,0.5936567,1.540876,1.521482,-1.858624,0.5175389,ApproachAgent,-0.2508327,-0.1158991,0.9610673,16.04035
1767829742183,122.9327,6487,60,Eye Hit,1.803858,1.621037,-1.508692,643.3322,726.0464,0.4376068,0.5513049,0.2216695,0.8043168,0.4492685,ApproachAgent,1.895996,1.681565,-1.54745,755.0538,792,0.4951618,0.686286,0.3233631,0.6514966,1.556174,1.521448,-1.870046,0.4951615,ApproachAgent,-0.1969203,-0.1116426,0.9740422,13.08324
1767829742218,122.9678,6488,60,Eye Hit,1.815606,1.612021,-1.516248,667.8043,707.7269,0.4374623,0.5383651,0.1999246,0.8186532,0.4476119,ApproachAgent,1.888618,1.685302,-1.545862,755.5391,792,0.4884003,0.6428968,0.3332704,0.6896481,1.574627,1.522532,-1.882687,0.4884003,ApproachAgent,-0.1560416,-0.1431335,0.9773248,12.22466
1767829742252,123.0036,6489,60,Eye Hit,1.822352,1.614756,-1.520182,664.1326,708.8974,0.4380562,0.5216331,0.2044059,0.8283219,0.4485308,ApproachAgent,1.901104,1.687263,-1.548414,755.2399,792,0.4925492,0.634904,0.3333474,0.6969767,1.588383,1.523073,-1.89171,0.492549,ApproachAgent,-0.1620739,-0.1410476,0.9766461,12.40698
1767829742287,123.037,6490,60,Eye Hit,1.834569,1.614313,-1.526616,667.8704,716.3735,0.4411283,0.5056751,0.2038661,0.8382908,0.4504147,ApproachAgent,1.912946,1.680371,-1.55023,755.1429,792.0002,0.4939024,0.6198403,0.3196633,0.7166682,1.606806,1.522488,-1.904194,0.4939023,ApproachAgent,-0.1556961,-0.1287183,0.9793826,11.65476
1767829742322,123.0717,6491,60,Eye Hit,1.842418,1.61471,-1.530308,667.2899,726.5165,0.4439327,0.4973086,0.2034239,0.8433878,0.4523777,ApproachAgent,1.923869,1.671138,-1.551395,755.0062,792.0004,0.4958343,0.6179919,0.2993992,0.726943,1.617447,1.522685,-1.911838,0.4958345,ApproachAgent,-0.1565722,-0.111677,0.9813325,11.08814
1767829742356,123.1068,6492,60,Eye Hit,1.852224,1.614712,-1.534467,668.0535,725.1803,0.4487103,0.4836188,0.1984185,0.8524922,0.4572206,ApproachAgent,1.93627,1.672633,-1.552132,754.4614,792.0002,0.5036743,0.6058794,0.2951163,0.738794,1.631104,1.523991,-1.924244,0.5036744,ApproachAgent,-0.1545691,-0.1139621,0.9813873,11.0718
1767829742392,123.1419,6493,60,Eye Hit,1.856825,1.614659,-1.536251,669.106,710.3353,0.4531669,0.4681915,0.1929958,0.8622931,0.4630671,ApproachAgent,1.943115,1.686252,-1.552275,753.7381,791.9998,0.514466,0.5891426,0.312874,0.7449973,1.640021,1.525289,-1.935551,0.5144661,ApproachAgent,-0.1516957,-0.1388871,0.9786209,11.86885
1767829742431,123.1807,6494,60,Eye Hit,1.859882,1.623905,-1.537379,661.501,710.9342,0.4612045,0.4514703,0.2083035,0.8676314,0.4720896,ApproachAgent,1.956828,1.697207,-1.551997,752.7075,792,0.5306795,0.5843082,0.3234344,0.7442944,1.646748,1.525567,-1.946979,0.5306798,ApproachAgent,-0.1632138,-0.1376325,0.9769435,12.32743
1767829742473,123.2226,6495,60,Eye Hit,1.858856,1.6254,-1.537006,655.8953,708.8233,0.4689036,0.4397254,0.2135609,0.8723723,0.4808897,ApproachAgent,1.96288,1.702732,-1.551634,751.9103,792,0.5439427,0.5799926,0.3309756,0.7443546,1.647397,1.522701,-1.956521,0.5439427,ApproachAgent,-0.1713547,-0.1409467,0.9750752,12.81917
1767829742512,123.2618,6496,60,Eye Hit,1.85391,1.618028,-1.535133,649.749,705.092,0.4763772,0.4279869,0.2041452,0.8804271,0.4898091,ApproachAgent,1.964725,1.698904,-1.551494,751.2997,792,0.5545489,0.5778511,0.3261528,0.7481393,1.644279,1.518036,-1.966374,0.5545489,ApproachAgent,-0.1803222,-0.1468915,0.9725773,13.44898
1767829742555,123.3049,6497,60,Eye Hit,1.84194,1.618338,-1.530093,648.138,692.2746,0.4844472,0.4090713,0.204772,0.8892295,0.4999585,ApproachAgent,1.951625,1.711735,-1.552191,750.9001,792,0.5617297,0.5593495,0.3485195,0.7521052,1.637422,1.515961,-1.974671,0.5617297,ApproachAgent,-0.1813461,-0.1679317,0.9689751,14.30943
1767829742601,123.3496,6498,60,Eye Hit,1.817658,1.661072,-1.517474,637.1293,721.8637,0.5125216,0.3582079,0.2806548,0.8904606,0.5266798,ApproachAgent,1.930012,1.725815,-1.551837,750.4608,791.9998,0.5698156,0.528268,0.3730307,0.7627457,1.628997,1.513257,-1.986462,0.5698155,ApproachAgent,-0.1974181,-0.1186098,0.9731176,13.31525
1767829742644,123.3933,6499,60,Eye Hit,1.803101,1.712664,-1.508173,635.8783,769.258,0.5458416,0.3238634,0.3439707,0.8813606,0.557225,ApproachAgent,1.909177,1.729745,-1.549715,750.3161,792,0.5725374,0.5004752,0.3646043,0.7852314,1.622636,1.520995,-1.999289,0.5725372,ApproachAgent,-0.1973375,-0.03871492,0.9795708,11.60125
1767829742690,123.4397,6500,60,Eye Hit,1.797982,1.72531,-1.504552,644.9339,780.3422,0.5686454,0.3112935,0.3444756,0.8856821,0.5782548,ApproachAgent,1.894708,1.730424,-1.54719,749.8215,792.0002,0.5820351,0.4754587,0.3510247,0.8066726,1.617975,1.526115,-2.016702,0.582035,ApproachAgent,-0.1804509,-0.01992318,0.9833821,10.4599
1767829742738,123.4855,6501,60,Eye Hit,1.799591,1.717203,-1.505711,665.4462,782.3688,0.5919945,0.306182,0.3332805,0.8917268,0.5983326,ApproachAgent,1.878009,1.720512,-1.543165,749.105,792.0002,0.5963639,0.4386863,0.3399301,0.8318665,1.616392,1.51779,-2.03926,0.5963642,ApproachAgent,-0.1442165,-0.01656082,0.9894075,8.34678
1767829742773,123.5244,6502,60,Eye Hit,1.80331,1.722089,-1.508317,682.3974,779.2583,0.6094218,0.3037957,0.3255478,0.895392,0.6135761,ApproachAgent,1.866996,1.727844,-1.539832,748.4214,792.0002,0.6107137,0.4095014,0.3364962,0.8479852,1.616908,1.522341,-2.057708,0.6107137,ApproachAgent,-0.1140676,-0.0219937,0.9932295,6.671032
1767829742810,123.5606,6503,60,Eye Hit,1.816265,1.721776,-1.516645,700.7195,767.6229,0.6308677,0.3098187,0.3179103,0.8960723,0.6335142,ApproachAgent,1.865664,1.742653,-1.53939,747.2169,792.0002,0.6377384,0.3852256,0.3485408,0.854471,1.619991,1.520375,-2.084319,0.6377383,ApproachAgent,-0.08098075,-0.04218742,0.9958225,5.238992
1767829742847,123.5978,6504,60,Eye Hit,1.818101,1.729047,-1.517736,695.39,776.7425,0.6508696,0.2974507,0.3224767,0.8986278,0.6536762,ApproachAgent,1.872863,1.739225,-1.541676,746.5183,792.0002,0.6545454,0.3807192,0.3375989,0.86086,1.623665,1.518252,-2.105148,0.654545,ApproachAgent,-0.08873123,-0.0264017,0.9957057,5.311757
1767829742885,123.6349,6505,60,Eye Hit,1.838885,1.738833,-1.528687,708.4366,787.8336,0.6779602,0.3093871,0.3297385,0.8919373,0.6793909,ApproachAgent,1.880324,1.738335,-1.543796,745.5255,792,0.680003,0.3700479,0.3287103,0.8689154,1.62869,1.514811,-2.134661,0.6800033,ApproachAgent,-0.06445265,-0.007225305,0.9978946,3.718575
1767829742927,123.6756,6506,60,Eye Hit,1.861542,1.736825,-1.537973,722.7831,789.4909,0.7040323,0.3194596,0.3260418,0.8897429,0.704547,ApproachAgent,1.887508,1.73725,-1.545603,744.5606,792,0.7067087,0.3552251,0.325646,0.8762248,1.636468,1.507113,-2.164839,0.7067083,ApproachAgent,-0.03798085,-0.004357249,0.9992691,2.190977
1767829742967,123.7154,6507,60,Eye Hit,1.908388,1.74043,-1.5496,749.699,796.0063,0.7379169,0.3544513,0.3276535,0.8757896,0.7379773,ApproachAgent,1.899851,1.735403,-1.548188,743.6282,791.9999,0.7346008,0.3444589,0.3223171,0.8817368,1.646811,1.498629,-2.195913,0.734601,ApproachAgent,0.0107339,0.006962001,0.9999182,0.7327532
1767829743007,123.7569,6508,60,Eye Hit,1.93545,1.741174,-1.552102,756.1693,799.5992,0.7796955,0.3503058,0.3249687,0.8784538,0.7799914,ApproachAgent,1.915001,1.730447,-1.550486,742.511,791.9999,0.7710536,0.3278455,0.314823,0.8907322,1.662214,1.487701,-2.237289,0.7710538,ApproachAgent,0.02416062,0.01320153,0.9996209,1.57756
1767829743051,123.7999,6509,60,Eye Hit,1.943217,1.756377,-1.552194,755.3462,801.8141,0.8055962,0.3315326,0.3240352,0.8860516,0.805945,ApproachAgent,1.921905,1.741837,-1.551221,741.8228,792,0.7953746,0.3091439,0.3100607,0.8990508,1.67602,1.495222,-2.266303,0.7953746,ApproachAgent,0.02397266,0.01704827,0.9995673,1.685512
1767829743098,123.8452,6510,60,Eye Hit,1.951105,1.764919,-1.551759,754.5651,793.7351,0.8291612,0.3192719,0.3210458,0.8916249,0.8293974,ApproachAgent,1.930328,1.762184,-1.551559,741.108,792,0.8222992,0.2967618,0.3204921,0.899565,1.686301,1.498644,-2.29127,0.8222992,ApproachAgent,0.02368316,0.003014475,0.9997149,1.368021
1767829743138,123.8872,6511,60,Eye Hit,1.951549,1.771935,-1.551229,748.174,810.9935,0.8513166,0.3046187,0.3204731,0.8969417,0.8518579,ApproachAgent,1.935847,1.742443,-1.552117,740.7285,792.0002,0.8373592,0.2911411,0.2908027,0.9114113,1.692058,1.498937,-2.315296,0.8373592,ApproachAgent,0.01352108,0.0329867,0.9993643,2.04306
1767829743175,123.9254,6512,60,Eye Hit,1.949022,1.785327,-1.549739,742.0637,811.0551,0.8642895,0.2943358,0.319031,0.9008805,0.8647681,ApproachAgent,1.941418,1.75465,-1.552214,740.3966,792.0001,0.850985,0.2901682,0.2881497,0.9125635,1.694489,1.509439,-2.328791,0.8509847,ApproachAgent,0.003441155,0.03309634,0.9994462,1.906802
1767829743208,123.96,6513,60,Eye Hit,1.946214,1.78564,-1.549724,738.948,798.0569,0.8733349,0.2861712,0.3107629,0.9063843,0.8733842,ApproachAgent,1.946209,1.775521,-1.550972,739.9703,792.0001,0.8691568,0.2875568,0.3006328,0.9093574,1.696277,1.514224,-2.341346,0.8691565,ApproachAgent,-0.001610667,0.01052529,0.9999433,0.6100564
1767829743244,123.9944,6514,60,Eye Hit,1.931442,1.786707,-1.549206,727.7977,799.1627,0.8864544,0.2623157,0.3033374,0.9160659,0.8867094,ApproachAgent,1.948637,1.774366,-1.551063,739.5897,791.9999,0.8860288,0.2819245,0.2896423,0.9146726,1.698844,1.517735,-2.36149,0.8860292,ApproachAgent,-0.02047077,0.01244447,0.9997129,1.372733
1767829743280,124.0314,6515,60,Eye Hit,1.931901,1.78694,-1.549195,727.4166,806.1677,0.8975545,0.2591182,0.2989568,0.918413,0.8980192,ApproachAgent,1.94818,1.762802,-1.551932,739.4374,792.0002,0.8929693,0.2788143,0.2736159,0.9205416,1.699207,1.518471,-2.373948,0.8929694,ApproachAgent,-0.02070722,0.02460831,0.9994826,1.843025
1767829743318,124.0685,6516,60,Eye Hit,1.927319,1.786779,-1.548935,724.9331,801.3903,0.9124216,0.2500111,0.2932108,0.9227794,0.9128165,ApproachAgent,1.948203,1.770049,-1.551454,739.0488,792.0001,0.9112016,0.273373,0.2753701,0.9216499,1.699105,1.519132,-2.391263,0.9112015,ApproachAgent,-0.02447601,0.01631197,0.9995673,1.685512
1767829743360,124.1096,6517,60,Eye Hit,1.919589,1.785462,-1.548455,722.5438,792.8134,0.9254087,0.2401918,0.2886606,0.9268134,0.9257768,ApproachAgent,1.945997,1.78311,-1.550077,738.6579,792.0001,0.9303081,0.2674086,0.2847264,0.9205561,1.697225,1.518227,-2.406477,0.9303081,ApproachAgent,-0.02816433,0.001412839,0.9996024,1.6158
1767829743407,124.1541,6518,60,Eye Hit,1.885575,1.768861,-1.544406,703.6475,778.298,0.9344273,0.2050866,0.2711201,0.9404432,0.9364117,ApproachAgent,1.945219,1.789825,-1.549089,738.2335,792,0.9519402,0.2643965,0.2887197,0.9201823,1.693529,1.514981,-2.425048,0.9519405,ApproachAgent,-0.06057078,-0.02376142,0.9978811,3.730509
1767829743444,124.1931,6519,60,Eye Hit,1.878531,1.756605,-1.543219,694.7355,775.0181,0.9377096,0.199471,0.2600757,0.9447603,0.9408263,ApproachAgent,1.953396,1.782415,-1.550025,738.0953,792,0.959219,0.273694,0.2819963,0.9195486,1.690863,1.511919,-2.432074,0.9592191,ApproachAgent,-0.07582223,-0.02941439,0.9966875,4.664847
1767829743484,124.2333,6520,60,Eye Hit,1.87793,1.751621,-1.543138,687.5394,775.2372,0.9476348,0.2015761,0.2564995,0.945291,0.9517179,ApproachAgent,1.965802,1.777702,-1.549862,737.8218,791.9999,0.9739422,0.2871989,0.2774251,0.9168163,1.686087,1.507506,-2.442788,0.9739424,ApproachAgent,-0.08786467,-0.02900618,0.99571,5.3091
1767829743517,124.2683,6521,60,Eye Hit,1.879553,1.739722,-1.543588,681.53,776.3286,0.9553396,0.2067364,0.2479344,0.9464611,0.9603087,ApproachAgent,1.978748,1.764367,-1.549563,737.5972,792.0002,0.9863753,0.3018379,0.266367,0.915392,1.681023,1.501629,-2.452483,0.9863752,ApproachAgent,-0.09792082,-0.02709395,0.9948252,5.831295
1767829743550,124.3004,6522,60,Eye Hit,1.900279,1.724413,-1.548266,689.2975,771.4905,0.9582443,0.2307927,0.2307025,0.9452571,0.9622928,ApproachAgent,1.989191,1.759598,-1.54814,737.4404,792,0.995236,0.3124917,0.2584191,0.9140943,1.678188,1.50241,-2.45788,0.995236,ApproachAgent,-0.08447866,-0.03549238,0.995793,5.257473
1767829743582,124.3337,6523,60,Eye Hit,1.908764,1.719774,-1.549655,689.2061,765.3892,0.9635136,0.2400987,0.2231712,0.9447471,0.9679992,ApproachAgent,2.000658,1.767996,-1.54532,737.1921,791.9999,1.009598,0.3212259,0.2617389,0.9101136,1.676349,1.503745,-2.464169,1.009598,ApproachAgent,-0.08442879,-0.04603125,0.9953657,5.518178
1767829743622,124.3719,6524,60,Eye Hit,1.911077,1.715941,-1.549982,685.7859,769.4706,0.9734373,0.2420959,0.2195722,0.9450808,0.9781533,ApproachAgent,2.009434,1.759447,-1.543626,736.9762,792.0001,1.022455,0.3278026,0.2526087,0.9103484,1.674271,1.501166,-2.474416,1.022455,ApproachAgent,-0.09001067,-0.03896412,0.9951783,5.628731
1767829743661,124.4105,6525,60,Eye Hit,1.916033,1.717695,-1.550608,685.2661,773.0532,0.9842868,0.2450926,0.2159396,0.9451453,0.9888856,ApproachAgent,2.016894,1.754933,-1.541642,736.7717,792,1.034935,0.331644,0.2423115,0.9117551,1.673664,1.504156,-2.485249,1.034935,ApproachAgent,-0.09058577,-0.03277369,0.9953492,5.528007
1767829743705,124.4542,6526,60,Eye Hit,1.918329,1.721191,-1.550864,687.5151,764.7458,0.9973925,0.2449494,0.2156163,0.9452562,1.002247,ApproachAgent,2.017538,1.774839,-1.540205,736.4792,791.9998,1.053295,0.3272671,0.2560998,0.9095653,1.672829,1.505091,-2.498245,1.053295,ApproachAgent,-0.08627778,-0.04713416,0.9951556,5.642016
1767829743748,124.4969,6527,60,Eye Hit,1.911611,1.718888,-1.550054,692.936,769.3408,1.00785,0.2337218,0.2135192,0.9485692,1.011609,ApproachAgent,1.996514,1.763654,-1.546515,736.5582,791.9999,1.048264,0.3065436,0.2487574,0.9187768,1.675176,1.50289,-2.509635,1.048264,ApproachAgent,-0.07667705,-0.03923208,0.9962838,4.941059
1767829743790,124.539,6528,60,Eye Hit,1.914141,1.719917,-1.550381,693.5969,770.5859,1.017545,0.2293221,0.212755,0.949814,1.021146,ApproachAgent,1.998513,1.762055,-1.546169,736.4182,791.9998,1.057188,0.3013122,0.2453601,0.9214171,1.67997,1.502663,-2.52028,1.057188,ApproachAgent,-0.07526261,-0.03708319,0.996474,4.812877
1767829743834,124.582,6529,60,Eye Hit,1.919207,1.723214,-1.550957,690.4329,767.3461,1.025836,0.2244296,0.213487,0.9508179,1.030117,ApproachAgent,2.011558,1.773914,-1.542043,736.1522,792.0001,1.074607,0.3010772,0.2518286,0.9197472,1.688018,1.503297,-2.53041,1.074607,ApproachAgent,-0.08045235,-0.04266711,0.9958448,5.224948
1767829743876,124.6259,6530,60,Eye Hit,1.929824,1.725503,-1.551826,691.2813,763.8867,1.036106,0.2218209,0.2120464,0.951752,1.040568,ApproachAgent,2.023659,1.78401,-1.537102,735.8877,792.0001,1.092487,0.2971703,0.2555229,0.9199988,1.699004,1.504854,-2.542189,1.092487,ApproachAgent,-0.07868305,-0.04864772,0.995712,5.307845
1767829743921,124.6709,6531,60,Eye Hit,1.934706,1.73031,-1.552073,692.3254,766.2301,1.042629,0.2133339,0.2139472,0.9532655,1.04676,ApproachAgent,2.026862,1.78418,-1.53598,735.8137,791.9999,1.097617,0.2874086,0.2531126,0.9237588,1.711397,1.506359,-2.549913,1.097616,ApproachAgent,-0.07672173,-0.04460774,0.9960542,5.091545
1767829743970,124.7182,6532,60,Eye Hit,1.945997,1.729512,-1.552279,698.5538,766.0244,1.049523,0.2089113,0.2128446,0.9544911,1.052873,ApproachAgent,2.026265,1.783093,-1.536344,735.7831,791.9999,1.099756,0.2729927,0.252492,0.9282902,1.72604,1.505414,-2.557237,1.099756,ApproachAgent,-0.06580192,-0.04499798,0.9968176,4.572218
1767829744020,124.7675,6533,60,Eye Hit,1.961641,1.728425,-1.55172,706.1066,762.0152,1.0579,0.2005136,0.2107698,0.9567499,1.060799,ApproachAgent,2.028531,1.789596,-1.534528,735.6858,792,1.106577,0.2526662,0.2573297,0.9327064,1.748937,1.504841,-2.566639,1.106577,ApproachAgent,-0.05251466,-0.05196689,0.9972671,4.236882
1767829744061,124.81,6534,60,Eye Hit,1.967237,1.730018,-1.551282,710.9941,759.0486,1.061397,0.1907277,0.2124151,0.9583855,1.064164,ApproachAgent,2.024748,1.797099,-1.53446,735.6597,791.9999,1.108386,0.2350049,0.2644613,0.935325,1.764272,1.503973,-2.571162,1.108386,ApproachAgent,-0.0439554,-0.05711585,0.9973994,4.132944
1767829744108,124.8566,6535,60,Eye Hit,1.978631,1.734285,-1.549996,724.838,754.5607,1.068402,0.17894,0.2150799,0.960063,1.07087,ApproachAgent,2.009382,1.810116,-1.536224,735.6588,792.0001,1.10846,0.2006138,0.2761975,0.9399303,1.787009,1.503962,-2.578099,1.108459,ApproachAgent,-0.01977973,-0.06491445,0.9976948,3.891135
1767829744146,124.8951,6536,60,Eye Hit,1.985038,1.738487,-1.549039,741.2141,754.8031,1.075717,0.1606309,0.2201723,0.9621444,1.078004,ApproachAgent,1.983911,1.813969,-1.54079,735.7118,792.0001,1.104722,0.1557259,0.2831743,0.9463412,1.811877,1.501141,-2.586234,1.104722,ApproachAgent,0.008807033,-0.0645057,0.9978784,3.732818
1767829744181,124.9307,6537,60,Eye Hit,0.6564522,7.89092,13.8,601.5388,837.8654,17.21409,-0.06673671,0.362487,0.9295964,17.63465,NorthBuildings_NoColliders,1.978904,1.80169,-1.544505,735.7623,792,1.101195,0.1321954,0.2752477,0.9522411,1.833331,1.498589,-2.593108,1.101194,ApproachAgent,-0.2026694,0.07780647,0.9761513,12.53825
1767829744216,124.9657,6538,60,Eye Hit,-0.09923077,7.972236,13.8,588.4943,841.3688,17.23097,-0.1106827,0.3649568,0.9244219,17.74367,NorthBuildings_NoColliders,1.984159,1.795739,-1.544906,735.698,792,1.1057,0.1080513,0.2705753,0.9566159,1.864686,1.496564,-2.602636,1.1057,ApproachAgent,-0.2236344,0.08331674,0.9711055,13.80689
1767829744247,124.9976,6539,60,Eye Hit,-0.484153,8.012995,13.8,580.1799,841.4808,17.24291,-0.1332247,0.365753,0.9211275,17.81361,NorthBuildings_NoColliders,2.000101,1.802108,-1.540479,735.55,791.9999,1.116217,0.09948011,0.2727913,0.9569162,1.889059,1.497613,-2.608606,1.116217,ApproachAgent,-0.2368959,0.08323565,0.9679629,14.54221
1767829744286,125.0358,6540,60,Eye Hit,-0.5267394,7.871179,13.8,584.7653,826.2526,17.27241,-0.1378073,0.358429,0.9233297,17.77968,NorthBuildings_NoColliders,2.025963,1.831866,-1.524155,735.1366,791.9999,1.146708,0.08941379,0.2907815,0.9526024,1.923431,1.498424,-2.616512,1.146708,ApproachAgent,-0.2300096,0.05782783,0.9714687,13.71943
1767829744327,125.0763,6541,60,Eye Hit,-0.7476225,7.812537,13.8,585.249,833.439,17.28572,-0.1519373,0.3547599,0.9225293,17.80384,NorthBuildings_NoColliders,2.042854,1.816872,-1.522359,735.08,791.9999,1.151011,0.07420379,0.278385,0.9575989,1.957444,1.496448,-2.624566,1.151011,ApproachAgent,-0.2290572,0.06991932,0.9708986,13.85649
1767829744370,125.1189,6542,60,Eye Hit,-0.6431067,7.800767,13.8,590.435,844.2826,17.28663,-0.1484468,0.3539334,0.9234146,17.79552,NorthBuildings_NoColliders,2.075713,1.801443,-1.509026,734.8949,792,1.165306,0.06618918,0.2566758,0.9642285,1.998582,1.502337,-2.632647,1.165306,ApproachAgent,-0.2204214,0.08826134,0.9714032,13.73523
1767829744412,125.1603,6543,60,Eye Hit,-0.7830627,7.75785,13.8,592.1297,852.5927,17.2867,-0.1577493,0.3511503,0.9229348,17.80822,NorthBuildings_NoColliders,2.090291,1.790902,-1.501505,734.8138,792,1.171682,0.05472348,0.2444481,0.968117,2.026173,1.504487,-2.635831,1.171683,ApproachAgent,-0.2174061,0.1022175,0.9707142,13.90053
1767829744452,125.2017,6544,60,Eye Hit,-1.057924,7.649276,13.8,594.2065,857.9561,17.29566,-0.1745544,0.3446525,0.9223586,17.8212,NorthBuildings_NoColliders,2.093366,1.778099,-1.501454,734.8523,792,1.16865,0.03467285,0.2318454,0.9721345,2.052845,1.507153,-2.637539,1.16865,ApproachAgent,-0.2138568,0.111242,0.9705104,13.94906
1767829744498,125.2452,6545,60,Eye Hit,1.91336,1.82244,-1.539468,645.5699,819.7917,1.139006,-0.1422203,0.2725711,0.9515663,1.154065,ApproachAgent,2.087333,1.762298,-1.507374,734.9814,792,1.158586,0.008494444,0.2195974,0.9755536,2.077492,1.507875,-2.637637,1.158587,ApproachAgent,-0.1537988,0.0476678,0.9869518,9.265883
1767829744539,125.288,6546,60,Eye Hit,1.99244,1.746361,-1.547721,685.5259,782.1669,1.113636,-0.09924059,0.2098645,0.972681,1.118004,ApproachAgent,2.089807,1.76916,-1.505102,734.9747,791.9999,1.15911,-0.01171985,0.2220914,0.9749554,2.103392,1.511732,-2.635182,1.15911,ApproachAgent,-0.08665762,-0.01702175,0.9960927,5.066586
1767829744582,125.3308,6547,60,Eye Hit,2.008275,1.711838,-1.544117,692.9223,773.1623,1.109893,-0.10748,0.1800741,0.9777634,1.11354,ApproachAgent,2.091517,1.751541,-1.504772,735.0411,792,1.153992,-0.03157818,0.2081663,0.9775835,2.127958,1.511318,-2.632895,1.153992,ApproachAgent,-0.07399212,-0.03263016,0.9967248,4.638443
1767829744624,125.3733,6548,60,Eye Hit,2.024482,1.713866,-1.539279,696.9451,781.4971,1.113276,-0.1155558,0.1819399,0.9764961,1.115968,ApproachAgent,2.098536,1.736985,-1.499506,735.0508,792,1.153238,-0.04760768,0.1961073,0.9794261,2.153439,1.510827,-2.629018,1.153238,ApproachAgent,-0.06699911,-0.01820838,0.9975868,3.981183
1767829744668,125.4171,6549,60,Eye Hit,2.033697,1.713691,-1.535982,698.1954,788.2311,1.114498,-0.1296727,0.1850058,0.9741447,1.116871,ApproachAgent,2.103871,1.723421,-1.495232,735.0709,792.0001,1.151715,-0.06481973,0.1878567,0.9800552,2.178525,1.507063,-2.623976,1.151715,ApproachAgent,-0.06482081,-0.006536007,0.9978755,3.73544
1767829744708,125.4578,6550,60,Eye Hit,2.036918,1.708467,-1.534733,697.1281,783.2593,1.112077,-0.1424523,0.1835705,0.9726301,1.114689,ApproachAgent,2.109071,1.728349,-1.490827,735.048,792.0001,1.153467,-0.0751104,0.1946364,0.9779955,2.195708,1.503843,-2.618913,1.153468,ApproachAgent,-0.06671593,-0.0151546,0.9976569,3.922961
1767829744745,125.4945,6551,60,Eye Hit,2.045699,1.701835,-1.531062,696.1985,779.8145,1.110834,-0.1588819,0.1812633,0.9705154,1.113687,ApproachAgent,2.118865,1.729815,-1.481832,734.9907,792.0001,1.157879,-0.08962845,0.1985094,0.9759922,2.222644,1.499965,-2.611912,1.157879,ApproachAgent,-0.06834285,-0.02112229,0.9974383,4.10198
1767829744779,125.5292,6552,60,Eye Hit,2.052553,1.703388,-1.527918,694.6232,776.448,1.110465,-0.1689623,0.1863588,0.9678441,1.113685,ApproachAgent,2.128093,1.739845,-1.472406,734.9012,792,1.164812,-0.09669453,0.2094782,0.9730206,2.240724,1.495843,-2.605792,1.164812,ApproachAgent,-0.07105865,-0.02694879,0.997108,4.358513
1767829744814,125.5644,6553,60,Eye Hit,2.05392,1.69966,-1.527261,689.2898,772.8488,1.106319,-0.1926304,0.1894332,0.9628128,1.11052,ApproachAgent,2.138065,1.744807,-1.460993,734.8214,792.0001,1.171099,-0.1108139,0.2181856,0.9695954,2.267839,1.489291,-2.596485,1.171098,ApproachAgent,-0.08033057,-0.0331561,0.9962167,4.985506
1767829744852,125.6025,6554,60,Eye Hit,2.061323,1.6967,-1.523521,691.5171,774.1908,1.105378,-0.2105939,0.1938552,0.9581599,1.10916,ApproachAgent,2.139555,1.740014,-1.459161,734.8768,792.0001,1.166726,-0.1331505,0.2214149,0.9660468,2.294906,1.481683,-2.586274,1.166727,ApproachAgent,-0.07652594,-0.03084442,0.9965904,4.732717
1767829744899,125.6462,6555,60,Eye Hit,2.068509,1.686218,-1.519588,700.3784,769.065,1.102967,-0.2285287,0.1924768,0.9543204,1.105922,ApproachAgent,2.130456,1.737581,-1.469825,735.0644,792,1.152219,-0.165583,0.22932,0.9591635,2.321244,1.473354,-2.574991,1.152219,ApproachAgent,-0.06128393,-0.03975138,0.9973285,4.189
1767829744940,125.6893,6556,60,Eye Hit,2.078663,1.68655,-1.51349,705.9162,772.461,1.103098,-0.2526662,0.2010054,0.9464442,1.105213,ApproachAgent,2.128776,1.731643,-1.471668,735.1806,792,1.143385,-0.2004022,0.2337325,0.9514242,2.357913,1.464396,-2.559512,1.143386,ApproachAgent,-0.05172163,-0.03389101,0.9980863,3.545195
